Period\Unit:,[Chinese yuan renminbi ],[Indian rupee ]
27-08-2010,8.6426,59.618
26-08-2010,8.631,59.4652
25-08-2010,8.5751,59.15
24-08-2010,8.5719,59.152
23-08-2010,8.6391,59.29
20-08-2010,8.631,59.3
19-08-2010,8.7159,59.52
18-08-2010,8.7477,59.88
17-08-2010,8.7346,59.95
16-08-2010,8.7281,60.004
13-08-2010,8.6978,59.84
12-08-2010,8.6781,59.825
11-08-2010,8.8183,60.791
10-08-2010,8.8937,60.94
09-08-2010,8.9684,61.129
06-08-2010,8.9179,60.82
05-08-2010,8.9281,60.897
04-08-2010,8.9434,60.965
03-08-2010,8.9546,61.035
02-08-2010,8.8559,60.456
30-07-2010,8.8265,60.45
29-07-2010,8.8557,60.817
28-07-2010,8.806,60.751
27-07-2010,8.8345,60.809
26-07-2010,8.7666,60.847
23-07-2010,8.7446,60.532
22-07-2010,8.7123,60.57
21-07-2010,8.686,60.451
20-07-2010,8.7058,60.813
19-07-2010,8.7823,61.047
16-07-2010,8.8075,60.814
15-07-2010,8.6955,59.796
14-07-2010,8.6056,59.362
13-07-2010,8.5117,58.766
12-07-2010,8.5126,58.8505
09-07-2010,8.5597,58.971
08-07-2010,8.5785,59.328
07-07-2010,8.5169,59.129
06-07-2010,8.5287,58.9
05-07-2010,8.4908,58.614
02-07-2010,8.4964,58.72
01-07-2010,8.3596,57.482
30-06-2010,8.3215,56.993
29-06-2010,8.2918,56.702
28-06-2010,8.3864,57.012
25-06-2010,8.3476,56.903
24-06-2010,8.3378,57
23-06-2010,8.3595,56.674
22-06-2010,8.3521,56.744
21-06-2010,8.4229,56.69
18-06-2010,8.4454,57.122
17-06-2010,8.4428,57.247
16-06-2010,8.388,57.162
15-06-2010,8.376,57.031
14-06-2010,8.3689,56.952
11-06-2010,8.2855,56.809
10-06-2010,8.2277,56.503
09-06-2010,8.2005,56.4723
08-06-2010,8.1558,56.065
07-06-2010,8.1706,56.321
04-06-2010,8.2355,56.501
03-06-2010,8.3768,57.255
02-06-2010,8.3448,57.406
01-06-2010,8.3021,57.317
31-05-2010,8.4031,57.055
28-05-2010,8.4599,57.4347
27-05-2010,8.372,57.427
26-05-2010,8.4059,58.215
25-05-2010,8.3495,58.32
24-05-2010,8.44,58.073
21-05-2010,8.5326,58.667
20-05-2010,8.4215,57.754
19-05-2010,8.3772,56.878
18-05-2010,8.4851,56.665
17-05-2010,8.4315,56.336
14-05-2010,8.528,56.483
13-05-2010,8.5943,56.7315
12-05-2010,8.6611,57.239
11-05-2010,8.6715,57.497
10-05-2010,8.8533,58.166
07-05-2010,8.7,57.969
06-05-2010,8.6882,57.672
05-05-2010,8.8223,58.08
04-05-2010,8.9352,58.397
03-05-2010,9.0352,58.89
30-04-2010,9.0878,59.065
29-04-2010,9.0484,59.009
28-04-2010,9.0401,59.132
27-04-2010,9.0715,59.067
26-04-2010,9.0937,59.139
23-04-2010,9.0881,59.217
22-04-2010,9.1056,59.368
21-04-2010,9.1304,59.583
20-04-2010,9.2047,60.006
19-04-2010,9.1698,60.088
16-04-2010,9.2383,59.98
15-04-2010,9.2451,60.192
14-04-2010,9.2932,60.219
13-04-2010,9.2712,60.51
12-04-2010,9.2727,60.301
09-04-2010,9.1331,59.271
08-04-2010,9.0739,59.1295
07-04-2010,9.1054,59.376
06-04-2010,9.1438,59.552
05-04-2010,-,-
02-04-2010,-,-
01-04-2010,9.1937,60.202
31-03-2010,9.2006,60.514
30-03-2010,9.2025,60.802
29-03-2010,9.1958,60.51
26-03-2010,9.1161,60.38
25-03-2010,9.1183,60.77
24-03-2010,9.1054,60.61
23-03-2010,9.2285,61.586
22-03-2010,9.1961,61.408
19-03-2010,9.2486,61.65
18-03-2010,9.3245,62.092
17-03-2010,9.3898,62.38
16-03-2010,9.3672,62.465
15-03-2010,9.355,62.485
12-03-2010,9.3953,62.55
11-03-2010,9.3231,62.296
10-03-2010,9.29,61.766
09-03-2010,9.2544,61.827
08-03-2010,9.3269,62.105
05-03-2010,9.2718,61.926
04-03-2010,9.3303,62.62
03-03-2010,9.3111,62.51
02-03-2010,9.2485,62.246
01-03-2010,9.2326,62.411
26-02-2010,9.2629,62.564
25-02-2010,9.2087,62.5
24-02-2010,9.2485,62.699
23-02-2010,9.2686,62.746
22-02-2010,9.3017,62.973
19-02-2010,9.2375,62.6
18-02-2010,9.2703,62.781
17-02-2010,9.379,63.295
16-02-2010,9.3264,63.0745
15-02-2010,9.2977,63.034
12-02-2010,9.2737,63.1
11-02-2010,9.3757,63.79
10-02-2010,9.3847,63.884
09-02-2010,9.3935,64.197
08-02-2010,9.3355,64.013
05-02-2010,9.347,64.07
04-02-2010,9.4532,64.049
03-02-2010,9.5463,64.291
02-02-2010,9.5147,64.4
01-02-2010,9.499,64.522
29-01-2010,9.5343,64.516
28-01-2010,9.557,64.787
27-01-2010,9.6067,65.153
26-01-2010,9.6157,64.82
25-01-2010,9.6607,65.406
22-01-2010,9.6498,65.459
21-01-2010,9.6012,64.75
20-01-2010,9.6481,64.937
19-01-2010,9.7488,65.405
18-01-2010,9.8097,65.408
15-01-2010,9.813,65.7
14-01-2010,9.89,66.12
13-01-2010,9.9419,66.327
12-01-2010,9.8863,66.21
11-01-2010,9.9174,65.86
08-01-2010,9.7449,65.31
07-01-2010,9.7663,65.38
06-01-2010,9.7973,65.766
05-01-2010,9.8598,66.787
04-01-2010,9.8238,66.621
01-01-2010,-,-
31-12-2009,9.835,67.04
30-12-2009,9.7861,67.06
29-12-2009,9.8569,67.38
28-12-2009,9.8386,67.085
25-12-2009,-,-
24-12-2009,9.831,67.19
23-12-2009,9.7482,66.847
22-12-2009,9.7498,66.82
21-12-2009,9.8105,67.3
18-12-2009,9.7893,66.997
17-12-2009,9.7943,67.249
16-12-2009,9.9416,67.9783
15-12-2009,9.9286,67.87
14-12-2009,10.0013,68.387
11-12-2009,10.0755,68.71
10-12-2009,10.0556,68.7
09-12-2009,10.083,68.7743
08-12-2009,10.0869,68.7743
07-12-2009,10.0982,68.7743
04-12-2009,10.2869,69.7573
03-12-2009,10.3224,69.665
02-12-2009,10.3009,69.92
01-12-2009,10.2895,69.755
30-11-2009,10.2564,69.759
27-11-2009,10.1866,69.5925
26-11-2009,10.2882,69.997
25-11-2009,10.2975,69.728
24-11-2009,10.2229,69.389
23-11-2009,10.2233,69.579
20-11-2009,10.1154,69.047
19-11-2009,10.1491,69.336
18-11-2009,10.2111,69.042
17-11-2009,10.1544,68.923
16-11-2009,10.2166,69.123
13-11-2009,10.1493,68.77
12-11-2009,10.1867,69.5969
11-11-2009,10.2641,69.636
10-11-2009,10.217,69.517
09-11-2009,10.2292,69.596
06-11-2009,10.1467,69.495
05-11-2009,10.1506,69.86
04-11-2009,10.0773,69.53
03-11-2009,10.0085,69.472
02-11-2009,10.0862,69.295
30-10-2009,10.1047,69.575
29-10-2009,10.0972,69.785
28-10-2009,10.0955,69.844
27-10-2009,10.1583,69.826
26-10-2009,10.2547,70.034
23-10-2009,10.2564,69.858
22-10-2009,10.2438,70.11
21-10-2009,10.187,69.323
20-10-2009,10.22,69.039
19-10-2009,10.1841,68.742
16-10-2009,10.1508,68.843
15-10-2009,10.1502,68.798
14-10-2009,10.1585,68.624
13-10-2009,10.1469,68.887
12-10-2009,10.0748,68.642
09-10-2009,10.0678,68.455
08-10-2009,10.0777,68.382
07-10-2009,10.0306,68.606
06-10-2009,10.0497,69.076
05-10-2009,9.9773,69.455
02-10-2009,9.9234,69.41
01-10-2009,9.9248,69.438
30-09-2009,9.9958,70.001
29-09-2009,9.9341,70.003
28-09-2009,10.0023,69.959
25-09-2009,10.017,70.328
24-09-2009,10.0824,70.849
23-09-2009,10.091,70.966
22-09-2009,10.0902,70.89
21-09-2009,10.0098,70.373
18-09-2009,10.0404,70.783
17-09-2009,10.0431,70.846
16-09-2009,10.0141,70.766
15-09-2009,9.9777,71.068
14-09-2009,9.9436,70.963
11-09-2009,9.9662,70.744
10-09-2009,9.9334,70.696
09-09-2009,9.9168,70.432
08-09-2009,9.8814,70.114
07-09-2009,9.786,69.73
04-09-2009,9.7409,69.727
03-09-2009,9.7915,70.12
02-09-2009,9.7137,69.642
01-09-2009,9.777,70.139
31-08-2009,9.7486,69.79
28-08-2009,9.8108,69.895
27-08-2009,9.7479,69.792
26-08-2009,9.748,69.773
25-08-2009,9.7859,69.837
24-08-2009,9.7845,69.631
21-08-2009,9.7891,69.687
20-08-2009,9.7305,69.371
19-08-2009,9.6443,68.86
18-08-2009,9.6365,68.806
17-08-2009,9.6203,68.812
14-08-2009,9.7688,68.961
13-08-2009,9.7674,68.692
12-08-2009,9.6853,68.533
11-08-2009,9.6825,67.94
10-08-2009,9.7062,67.9
07-08-2009,9.8084,68.576
06-08-2009,9.8164,68.401
05-08-2009,9.8433,68.332
04-08-2009,9.8246,68.439
03-08-2009,9.7701,68.068
31-07-2009,9.6592,67.95
30-07-2009,9.6014,67.89
29-07-2009,9.635,68.3
28-07-2009,9.7197,68.605
27-07-2009,9.7472,68.727
24-07-2009,9.7185,68.617
23-07-2009,9.7198,68.94
22-07-2009,9.6933,68.855
21-07-2009,9.7153,68.896
20-07-2009,9.7118,68.533
17-07-2009,9.6259,68.661
16-07-2009,9.6526,68.771
15-07-2009,9.625,68.515
14-07-2009,9.5599,68.507
13-07-2009,9.5487,68.603
10-07-2009,9.4983,67.823
09-07-2009,9.5575,68.145
08-07-2009,9.4984,67.962
07-07-2009,9.5788,67.614
06-07-2009,9.4979,67.505
03-07-2009,9.5714,67.075
02-07-2009,9.5974,67.358
01-07-2009,9.6319,67.513
30-06-2009,9.6545,67.518
29-06-2009,9.607,67.549
26-06-2009,9.6329,67.802
25-06-2009,9.5276,67.752
24-06-2009,9.5857,68.083
23-06-2009,9.5537,67.867
22-06-2009,9.4728,67.114
19-06-2009,9.5242,66.888
18-06-2009,9.5139,66.969
17-06-2009,9.463,66.418
16-06-2009,9.4926,66.116
15-06-2009,9.4684,66.085
12-06-2009,9.5701,66.664
11-06-2009,9.5475,66.513
10-06-2009,9.6365,66.745
09-06-2009,9.5415,66.291
08-06-2009,9.4803,65.94
05-06-2009,9.6871,66.791
04-06-2009,9.6313,66.535
03-06-2009,9.7044,66.858
02-06-2009,9.7261,66.942
01-06-2009,9.7073,66.781
29-05-2009,9.6263,66.426
28-05-2009,9.461,65.968
27-05-2009,9.4917,66.266
26-05-2009,9.5,66.564
25-05-2009,9.5601,66.274
22-05-2009,9.5334,65.822
21-05-2009,9.3983,65.1093
20-05-2009,9.3434,64.918
19-05-2009,9.2896,65.045
18-05-2009,9.2124,64.623
15-05-2009,9.2271,66.769
14-05-2009,9.2567,67.422
13-05-2009,9.2942,67.72
12-05-2009,9.334,67.481
11-05-2009,9.2615,67.205
08-05-2009,9.1583,66.162
07-05-2009,9.116,65.612
06-05-2009,9.0877,66.064
05-05-2009,9.1407,66.077
04-05-2009,9.0221,65.996
01-05-2009,-,-
30-04-2009,9.0575,66.262
29-04-2009,9.0547,66.376
28-04-2009,8.8692,65.632
27-04-2009,8.961,65.95
24-04-2009,9.0339,65.862
23-04-2009,8.913,65.165
22-04-2009,8.8428,65.162
21-04-2009,8.8354,65.271
20-04-2009,8.8604,65.063
17-04-2009,8.922,65.107
16-04-2009,9.0163,65.66
15-04-2009,9.0001,65.437
14-04-2009,9.0702,65.816
13-04-2009,-,-
10-04-2009,-,-
09-04-2009,9.0717,66.345
08-04-2009,9.0446,66.406
07-04-2009,9.0622,66.302
06-04-2009,9.2242,67.48
03-04-2009,9.1757,67.232
02-04-2009,9.1533,67.429
01-04-2009,9.0527,66.985
31-03-2009,9.0942,67.392
30-03-2009,9.0893,67.964
27-03-2009,9.0838,67.333
26-03-2009,9.2191,68.246
25-03-2009,9.2176,68.374
24-03-2009,9.2247,68.508
23-03-2009,9.2623,68.304
20-03-2009,9.2509,68.517
19-03-2009,9.3352,68.779
18-03-2009,8.974,67.344
17-03-2009,8.8487,66.535
16-03-2009,8.9183,67.036
13-03-2009,8.8244,66.454
12-03-2009,8.7414,66.326
11-03-2009,8.7461,65.413
10-03-2009,8.7451,65.9091
09-03-2009,8.5945,65.175
06-03-2009,8.6581,65.436
05-03-2009,8.5885,64.997
04-03-2009,8.5915,64.702
03-03-2009,8.6303,65.56
02-03-2009,8.623,65.354
27-02-2009,8.6482,64.573
26-02-2009,8.7429,64.415
25-02-2009,8.7485,63.77
24-02-2009,8.7264,63.71
23-02-2009,8.7487,63.766
20-02-2009,8.6087,62.483
19-02-2009,8.6844,63.1248
18-02-2009,8.6131,62.577
17-02-2009,8.641,62.456
16-02-2009,8.7236,62.063
13-02-2009,8.7626,62.095
12-02-2009,8.7703,62.356
11-02-2009,8.8409,62.956
10-02-2009,8.8598,63.104
09-02-2009,8.8894,63.219
06-02-2009,8.7453,62.093
05-02-2009,8.7708,62.426
04-02-2009,8.7598,62.257
03-02-2009,8.7891,62.189
02-02-2009,8.7389,62.065
30-01-2009,8.7636,62.401
29-01-2009,8.9653,63.877
28-01-2009,9.0672,64.875
27-01-2009,9.0084,64.256
26-01-2009,8.8826,63.092
23-01-2009,8.7492,62.9
22-01-2009,8.8773,63.524
21-01-2009,8.8276,63.53
20-01-2009,8.8422,63.538
19-01-2009,9.0111,64.091
16-01-2009,9.0732,64.399
15-01-2009,8.9453,63.829
14-01-2009,9.004,64.027
13-01-2009,9.0634,64.884
12-01-2009,9.1575,65.423
09-01-2009,9.3538,65.936
08-01-2009,9.3068,65.927
07-01-2009,9.2908,66.364
06-01-2009,9.1138,64.827
05-01-2009,9.2781,65.893
02-01-2009,9.4608,67.125
01-01-2009,-,-
31-12-2008,9.4956,67.437
30-12-2008,9.6364,67.853
29-12-2008,9.7788,68.636
26-12-2008,-,-
25-12-2008,-,-
24-12-2008,9.579,66.904
23-12-2008,9.5728,67.871
22-12-2008,9.5708,66.71
19-12-2008,9.544,65.588
18-12-2008,9.982,68.345
17-12-2008,9.6103,66.869
16-12-2008,9.3729,65.59
15-12-2008,9.2544,64.511
12-12-2008,9.1282,64.205
11-12-2008,9.054,63.474
10-12-2008,8.8708,62.788
09-12-2008,8.8242,63.156
08-12-2008,8.8436,63.561
05-12-2008,8.715,62.611
04-12-2008,8.6847,62.659
03-12-2008,8.6884,62.882
02-12-2008,8.7444,63.478
01-12-2008,8.6804,62.948
28-11-2008,8.6988,63.341
27-11-2008,8.8081,63.297
26-11-2008,8.8329,63.637
25-11-2008,8.7448,63.649
24-11-2008,8.7219,63.803
21-11-2008,8.6086,62.751
20-11-2008,8.5718,62.768
19-11-2008,8.6271,62.877
18-11-2008,8.64,62.564
17-11-2008,8.6429,62.105
14-11-2008,8.6497,61.727
13-11-2008,8.5546,60.98
12-11-2008,8.5574,61.673
11-11-2008,8.7,61.204
10-11-2008,8.8002,60.969
07-11-2008,8.7066,60.649
06-11-2008,8.7155,60.805
05-11-2008,8.7879,60.974
04-11-2008,8.7638,60.973
03-11-2008,8.7678,62.126
31-10-2008,8.7252,62.956
30-10-2008,8.9133,64.293
29-10-2008,8.7436,63.049
28-10-2008,8.5665,62.52
27-10-2008,8.538,62.161
24-10-2008,8.6198,62.814
23-10-2008,8.7561,63.655
22-10-2008,8.777,63.26
21-10-2008,9.0096,64.407
20-10-2008,9.1685,65.808
17-10-2008,9.1603,65.537
16-10-2008,9.2249,65.756
15-10-2008,9.3086,65.94
14-10-2008,9.405,66.084
13-10-2008,9.3097,65.55
10-10-2008,9.2822,65.786
09-10-2008,9.3318,65.062
08-10-2008,9.3606,65.733
07-10-2008,9.2928,65.128
06-10-2008,9.3297,64.941
03-10-2008,9.4742,65.107
02-10-2008,9.5215,64.297
01-10-2008,9.6434,65.648
30-09-2008,9.7954,66.475
29-09-2008,9.8269,67.414
26-09-2008,10.0262,67.975
25-09-2008,10.021,67.78
24-09-2008,10.024,67.516
23-09-2008,10.037,67.267
22-09-2008,9.952,66.26
19-09-2008,9.7303,65.129
18-09-2008,9.9107,67.158
17-09-2008,9.7249,65.673
16-09-2008,9.7715,66.688
15-09-2008,9.6864,65.009
12-09-2008,9.6282,64.347
11-09-2008,9.5399,63.415
10-09-2008,9.6382,63.587
09-09-2008,9.6718,63.301
08-09-2008,9.7271,63.392
05-09-2008,9.7481,63.625
04-09-2008,9.9047,64.371
03-09-2008,9.8826,63.482
02-09-2008,9.9285,64.595
01-09-2008,9.9797,64.595
29-08-2008,10.0714,64.489
28-08-2008,10.0849,64.594
27-08-2008,10.0977,64.454
26-08-2008,9.9923,63.996
25-08-2008,10.1126,64.561
22-08-2008,10.1188,64.199
21-08-2008,10.139,64.322
20-08-2008,10.0996,64.4
19-08-2008,10.0765,63.886
18-08-2008,10.1031,64.089
15-08-2008,10.1188,62.871
14-08-2008,10.2262,63.99
13-08-2008,10.219,63.534
12-08-2008,10.231,63.178
11-08-2008,10.2948,63.305
08-08-2008,10.339,63.402
07-08-2008,10.6153,64.958
06-08-2008,10.5996,65.131
05-08-2008,10.6173,65.428
04-08-2008,10.665,66.041
01-08-2008,10.6565,65.968
31-07-2008,10.6651,66.346
30-07-2008,10.6429,66.061
29-07-2008,10.7209,66.973
28-07-2008,10.765,66.989
25-07-2008,10.7275,66.498
24-07-2008,10.7057,66.048
23-07-2008,10.7506,66.129
22-07-2008,10.8595,67.979
21-07-2008,10.831,67.778
18-07-2008,10.7816,67.484
17-07-2008,10.8111,67.872
16-07-2008,10.8218,68.254
15-07-2008,10.9069,68.962
14-07-2008,10.8473,67.839
11-07-2008,10.8216,67.724
10-07-2008,10.7487,67.549
09-07-2008,10.7758,67.748
08-07-2008,10.7472,67.906
07-07-2008,10.7507,67.747
04-07-2008,10.7486,67.612
03-07-2008,10.8828,68.787
02-07-2008,10.8319,68.256
01-07-2008,10.8155,68.214
30-06-2008,10.8051,67.673
27-06-2008,10.8066,67.386
26-06-2008,10.8004,67.021
25-06-2008,10.7092,66.52
24-06-2008,10.6951,66.749
23-06-2008,10.6691,66.687
20-06-2008,10.7398,66.976
19-06-2008,10.6472,66.501
18-06-2008,10.6624,66.323
17-06-2008,10.666,66.211
16-06-2008,10.6673,66.413
13-06-2008,10.5846,65.804
12-06-2008,10.6493,66.035
11-06-2008,10.7339,66.433
10-06-2008,10.7525,66.714
09-06-2008,10.9273,67.535
06-06-2008,10.7978,66.521
05-06-2008,10.699,66.076
04-06-2008,10.7319,65.996
03-06-2008,10.7982,66.448
02-06-2008,10.7607,65.805
30-05-2008,10.7657,65.845
29-05-2008,10.7894,66.375
28-05-2008,10.8722,66.766
27-05-2008,10.95,67.541
26-05-2008,10.9328,67.156
23-05-2008,10.9276,67.229
22-05-2008,10.9387,67.527
21-05-2008,10.9636,67.32
20-05-2008,10.9059,66.647
19-05-2008,10.8654,66.091
16-05-2008,10.8316,65.924
15-05-2008,10.8234,65.969
14-05-2008,10.8119,65.38
13-05-2008,10.8139,65.159
12-05-2008,10.7828,64.785
09-05-2008,10.8079,64.125
08-05-2008,10.7509,63.956
07-05-2008,10.7811,63.673
06-05-2008,10.8499,63.58
05-05-2008,10.8033,62.787
02-05-2008,10.8013,62.905
01-05-2008,-,-
30-04-2008,10.8586,62.924
29-04-2008,10.8763,62.887
28-04-2008,10.9418,62.837
25-04-2008,10.9328,62.532
24-04-2008,11.0336,63.366
23-04-2008,11.1304,63.666
22-04-2008,11.1353,63.672
21-04-2008,11.1286,63.429
18-04-2008,11.0357,62.746
17-04-2008,11.0847,63.317
16-04-2008,11.1365,63.615
15-04-2008,11.0677,63.259
14-04-2008,11.1067,63.294
11-04-2008,11.0934,63.097
10-04-2008,11.0992,63.427
09-04-2008,11.0109,62.721
08-04-2008,10.9871,62.673
07-04-2008,10.9875,62.717
04-04-2008,11.0302,62.737
03-04-2008,10.8927,62.021
02-04-2008,10.9712,62.335
01-04-2008,10.9802,62.609
31-03-2008,11.0874,63.28
28-03-2008,11.0762,62.943
27-03-2008,11.0668,63.002
26-03-2008,11.047,62.821
25-03-2008,10.968,62.237
24-03-2008,-,-
21-03-2008,-,-
20-03-2008,10.8757,62.28
19-03-2008,11.0833,63.124
18-03-2008,11.1675,63.523
17-03-2008,11.1699,63.931
14-03-2008,11.0318,62.537
13-03-2008,11.0441,62.558
12-03-2008,10.9902,62.003
11-03-2008,10.9235,61.914
10-03-2008,10.8958,61.98
07-03-2008,10.963,62.295
06-03-2008,10.8855,61.511
05-03-2008,10.8015,61.187
04-03-2008,10.8054,61.171
03-03-2008,10.8004,61.243
29-02-2008,10.786,60.573
28-02-2008,10.756,60.163
27-02-2008,10.7444,59.72
26-02-2008,10.6468,59.222
25-02-2008,10.5974,59.07
22-02-2008,10.6041,59.343
21-02-2008,10.5234,58.716
20-02-2008,10.4697,58.792
19-02-2008,10.5523,58.711
18-02-2008,10.4827,58.089
15-02-2008,10.5396,58.062
14-02-2008,10.5167,57.8
13-02-2008,10.5019,57.872
12-02-2008,10.4441,57.666
11-02-2008,10.447,57.712
08-02-2008,10.4261,57.407
07-02-2008,10.476,57.476
06-02-2008,10.5037,57.643
05-02-2008,10.5511,57.964
04-02-2008,10.6597,58.389
01-02-2008,10.7037,58.272
31-01-2008,10.6793,58.502
30-01-2008,10.6508,58.218
29-01-2008,10.6284,58.111
28-01-2008,10.6192,57.966
25-01-2008,10.6026,57.823
24-01-2008,10.5996,57.743
23-01-2008,10.5399,57.589
22-01-2008,10.4925,57.062
21-01-2008,10.4799,57.181
18-01-2008,10.6266,57.545
17-01-2008,10.6488,57.541
16-01-2008,10.6982,57.973
15-01-2008,10.7806,58.304
14-01-2008,10.8013,58.353
11-01-2008,10.742,57.953
10-01-2008,10.6621,57.429
09-01-2008,10.6606,57.512
08-01-2008,10.6822,57.591
07-01-2008,10.7021,57.687
04-01-2008,10.7109,57.792
03-01-2008,10.7291,57.939
02-01-2008,10.7125,57.744
01-01-2008,-,-
31-12-2007,10.7524,57.862
28-12-2007,10.7312,57.775
27-12-2007,10.6221,57.003
26-12-2007,-,-
25-12-2007,-,-
24-12-2007,10.5789,56.653
21-12-2007,10.5975,56.538
20-12-2007,10.5744,56.598
19-12-2007,10.6115,56.835
18-12-2007,10.6465,56.945
17-12-2007,10.6325,56.842
14-12-2007,10.6953,57.019
13-12-2007,10.8202,57.725
12-12-2007,10.8257,57.68
11-12-2007,10.8287,57.601
10-12-2007,10.8843,57.863
07-12-2007,10.8447,57.728
06-12-2007,10.7838,57.384
05-12-2007,10.8751,58.015
04-12-2007,10.9061,57.985
03-12-2007,10.8565,57.802
30-11-2007,10.9231,58.362
29-11-2007,10.8802,58.473
28-11-2007,10.9047,58.565
27-11-2007,10.983,58.945
26-11-2007,10.9807,58.768
23-11-2007,10.9675,58.686
22-11-2007,10.995,58.553
21-11-2007,10.9787,58.229
20-11-2007,10.9731,58.067
19-11-2007,10.8859,57.519
16-11-2007,10.8794,57.503
15-11-2007,10.8662,57.409
14-11-2007,10.9152,57.652
13-11-2007,10.8581,57.469
12-11-2007,10.8064,57.264
09-11-2007,10.8813,57.365
08-11-2007,10.8832,57.56
07-11-2007,10.9563,57.721
06-11-2007,10.8419,57.035
05-11-2007,10.8009,56.901
02-11-2007,10.7953,56.888
01-11-2007,10.749,56.588
31-10-2007,10.7818,56.694
30-10-2007,10.7632,56.49
29-10-2007,10.7566,56.557
26-10-2007,10.7845,56.459
25-10-2007,10.706,56.311
24-10-2007,10.662,56.062
23-10-2007,10.6972,56.405
22-10-2007,10.6367,56.472
19-10-2007,10.7274,56.506
18-10-2007,10.7401,56.598
17-10-2007,10.6719,56.144
16-10-2007,10.638,55.678
15-10-2007,10.7099,55.648
12-10-2007,10.6475,55.514
11-10-2007,10.6573,55.812
10-10-2007,10.6258,55.341
09-10-2007,10.5516,55.093
08-10-2007,10.5755,55.565
05-10-2007,10.6106,55.805
04-10-2007,10.5904,55.456
03-10-2007,10.6549,55.916
02-10-2007,10.6324,56.179
01-10-2007,10.6827,56.654
28-09-2007,10.6429,56.364
27-09-2007,10.656,56.173
26-09-2007,10.6164,56.05
25-09-2007,10.5953,55.807
24-09-2007,10.5997,56.064
21-09-2007,10.5418,55.811
20-09-2007,10.5428,55.681
19-09-2007,10.5001,56.092
18-09-2007,10.4319,55.888
17-09-2007,10.4393,56.215
14-09-2007,10.4172,56.014
13-09-2007,10.4373,56.138
12-09-2007,10.4437,56.061
11-09-2007,10.4001,55.968
10-09-2007,10.3758,55.829
07-09-2007,10.3261,55.624
06-09-2007,10.3042,55.694
05-09-2007,10.2585,55.637
04-09-2007,10.2525,55.403
03-09-2007,10.2844,55.481
31-08-2007,10.3404,55.772
30-08-2007,10.2633,55.975
29-08-2007,10.2896,56.002
28-08-2007,10.3252,56.004
27-08-2007,10.326,56.03
24-08-2007,10.3019,55.903
23-08-2007,10.2986,55.471
22-08-2007,10.2547,55.086
21-08-2007,10.2534,55.447
20-08-2007,10.2244,55.304
17-08-2007,10.2184,55.334
16-08-2007,10.1932,55.185
15-08-2007,10.2226,54.693
14-08-2007,10.2965,55.129
13-08-2007,10.3495,55.42
10-08-2007,10.3385,55.257
09-08-2007,10.3854,55.599
08-08-2007,10.4487,55.883
07-08-2007,10.4425,55.644
06-08-2007,10.4478,55.586
03-08-2007,10.3636,55.187
02-08-2007,10.3461,54.987
01-08-2007,10.3434,55.186
31-07-2007,10.3795,55.153
30-07-2007,10.3363,55.153
27-07-2007,10.3233,55.157
26-07-2007,10.3814,55.261
25-07-2007,10.3871,55.339
24-07-2007,10.4612,55.613
23-07-2007,10.4514,55.569
20-07-2007,10.4544,55.598
19-07-2007,10.4523,55.661
18-07-2007,10.4224,55.553
17-07-2007,10.4149,55.502
16-07-2007,10.4292,55.584
13-07-2007,10.4323,55.515
12-07-2007,10.4338,55.852
11-07-2007,10.4015,55.449
10-07-2007,10.3602,55.145
09-07-2007,10.354,54.924
06-07-2007,10.3343,54.852
05-07-2007,10.3642,55.089
04-07-2007,10.3425,55.047
03-07-2007,10.3291,55.075
02-07-2007,10.3333,55.21
29-06-2007,10.2816,54.949
28-06-2007,10.2553,54.924
27-06-2007,10.2381,54.973
26-06-2007,10.251,54.997
25-06-2007,10.2565,54.877
22-06-2007,10.243,54.726
21-06-2007,10.2069,54.31
20-06-2007,10.2287,54.524
19-06-2007,10.2097,54.576
18-06-2007,10.229,54.527
15-06-2007,10.1525,54.27
14-06-2007,10.1682,54.265
13-06-2007,10.146,54.236
12-06-2007,10.2004,54.265
11-06-2007,10.2342,54.357
08-06-2007,10.2187,54.726
07-06-2007,10.3028,54.583
06-06-2007,10.3183,54.855
05-06-2007,10.3401,54.637
04-06-2007,10.3153,54.478
01-06-2007,10.2749,54.439
31-05-2007,10.287,54.366
30-05-2007,10.2624,54.44
29-05-2007,10.334,54.691
28-05-2007,10.2848,54.493
25-05-2007,10.286,54.312
24-05-2007,10.2903,54.405
23-05-2007,10.3239,54.607
22-05-2007,10.2986,54.474
21-05-2007,10.3079,54.425
18-05-2007,10.335,54.602
17-05-2007,10.3677,55.249
16-05-2007,10.4275,55.07
15-05-2007,10.4064,55.296
14-05-2007,10.406,55.176
11-05-2007,10.3527,55.388
10-05-2007,10.4071,55.521
09-05-2007,10.4132,55.162
08-05-2007,10.4342,55.13
07-05-2007,10.4889,55.412
04-05-2007,10.4473,55.283
03-05-2007,10.4873,55.621
02-05-2007,10.4681,55.762
01-05-2007,-,-
30-04-2007,10.4812,55.842
27-04-2007,10.5235,55.678
26-04-2007,10.5047,55.134
25-04-2007,10.5317,55.389
24-04-2007,10.4936,55.355
23-04-2007,10.4722,56.268
20-04-2007,10.501,56.58
19-04-2007,10.4952,57.007
18-04-2007,10.4839,56.829
17-04-2007,10.4722,56.615
16-04-2007,10.4784,56.609
13-04-2007,10.449,57.29
12-04-2007,10.4046,57.671
11-04-2007,10.3654,57.295
